SwissID	0	2	4	6	8	10	12	14	16	20	30
Q08170	-0.455659	-0.21614	-0.346505	4.559339	-0.351559	-1.260599	-1.508177	0.244553	-0.133136	-0.399968	0.089384
P35558	0.421455	0.752972	0.248623	-0.920694	-0.022691	-0.693139	-0.589839	-0.01965	0.061015	0.288121	0.492124
Q16401	0.148319	-0.059863	0.300248	0.318684	-0.017744	0.073716	-0.20233	-0.049787	0.156333	0.027103	0.181146
Q8TDX5	-0.042172	0.098859	-0.040645	0.233227	0.147066	-0.115352	-0.131126	0.017671	-0.034199	-0.031567	0.065895
P54840	-0.000128	0.102122	-0.266957	-0.27284	-0.023181	-0.022325	-0.179589	-0.058242	-0.155531	-0.109732	0.167105
P16219	-0.076726	-0.002926	-0.276128	-0.110444	-0.188287	-0.119299	-0.287212	0.063399	-0.353267	-0.344452	-0.19205
Q04446	-0.10203	0.176037	-0.182515	-0.14679	-0.029984	0.205533	-0.3411	0.089974	0.141761	0.111529	0.040052
P35998	-0.243419	-0.133238	-0.166778	0.765861	-0.190782	0.094749	0.308372	0.220635	-0.117968	-0.040491	0.180758
P22090	-0.21816	0.247771	0.090966	0.023805	0.087615	-0.289979	-0.042591	0.244225	-0.559508	0.090473	0.272158
Q9HCC0	-0.062402	0.063789	-0.105284	0.004045	0.050793	-0.104878	0.259932	0.316153	-0.008678	-0.26739	-0.155099
P15531	0.167169	0.375976	0.032686	-0.06948	-0.467643	-0.411934	-0.173687	-0.062488	-0.354323	-0.229042	-0.058835
P38663	-0.385517	0.463663	0.282181	0.031949	0.076808	0.431204	0.245794	0.020997	-0.449002	0.100669	-0.194832
P27694	0.196676	0.096095	0.07603	-0.002099	0.08057	-0.042885	0.13103	-0.195082	0.084056	0.031478	0.042967
P04075	0.023756	0.219438	0.103016	-0.203271	0.086855	-0.081349	0.063186	0.098793	-0.415017	0.117681	-0.125945
Q13232	0.130942	0.155744	0.649639	-0.421703	0.274512	-0.268476	-0.677147	0.242173	0.521691	-0.00873	0.563105
Q92759	-0.094445	0.138025	-0.135034	-0.240231	-0.086811	0.117861	0.050166	0.127302	-0.025462	0.191932	0.013261
P17480	0.076386	0.272345	0.064704	-0.321418	0.174276	-0.47186	0.17289	0.112203	-0.296935	0.117562	-0.244055
O95400	0.06012	0.020386	-0.061508	-0.007145	-0.03376	0.266942	0.192785	-0.091107	0.123558	-0.037588	-0.168669
Q14353	-0.224173	-0.131354	-0.180352	-0.300413	-0.342346	-0.353806	0.191959	-0.279749	0.001983	0.159333	0.371078
Q14232	-0.17649	-0.027552	-0.410062	-0.186058	-0.077232	0.01153	0.050579	0.1359	0.115918	-0.125785	-0.030121
P16930	0.026891	0.341785	0.168712	0.0405	-0.586365	-0.371806	0.140697	0.127979	0.020773	-0.05199	0.055203
P14793	-0.12937	0.023969	-0.074159	0.040251	-0.467323	0.214228	-0.09109	0.271951	-0.281863	-0.029194	0.301701
P49917	-0.045746	0.388413	0.211997	-0.73753	-0.164048	-0.518468	-0.091113	-0.184141	-0.328691	0.199613	-0.310845
Q10570	0.116277	-0.037832	0.494263	0.335678	-0.343179	-0.450833	-0.247176	0.382013	0.07229	0.436639	0.065427
Q9HCL2	-0.039377	0.130725	0.087748	-0.491926	-0.145348	-0.374436	-0.127491	-0.079437	-0.245815	0.100133	0.059905
O75643	-0.116964	0.173891	-0.278685	-0.283034	-0.289716	0.203657	-0.054086	-0.017424	0.05895	0.136432	-0.136411
P00338	-0.049156	0.35009	0.371583	-0.056782	-0.329319	-0.103767	0.27573	-0.178799	-0.81117	-0.130215	-0.454357
Q9NPB1	0.110418	0.522998	0.435864	-1.176074	-0.490462	-1.298292	-0.576218	0.392719	0.251995	-0.429312	0.116435
Q16877	1.441865	1.489617	1.056809	0.928901	1.069034	0.984582	1.200349	0.782236	0.518195	0.472769	-0.084749
P30613	0.067806	0.018523	0.066452	-0.023384	0.324692	0.762491	-0.752053	0.385643	0.37452	-0.18225	0.450187
P35557	-0.076512	0.280859	0.135135	0.307025	-0.132539	0.03627	0.094417	0.051208	0.038319	-0.258928	0.205948
P43686	0.085087	0.161454	0.130076	-0.072044	0.23438	0.386446	-0.361722	0.052794	-0.218728	0.285018	0.127678
P30876	0.171692	-0.028807	0.401064	0.416485	0.028682	0.171077	-0.192091	0.16769	0.187265	0.145242	0.056879
P00491	-0.187816	-0.05748	-0.038906	0.235311	0.131105	0.547039	0.33407	0.119595	-0.125538	-0.203702	0.111233
P32320	0.195578	-0.090545	0.045982	0.220708	0.182284	0.1821	0.00971	0.066576	0.030881	-0.173609	-0.091019
P00352	0.170423	-0.23176	0.206191	0.656683	-0.276661	0.174051	-0.267547	0.190639	0.03027	-0.003175	-0.019674
P07741	0.143902	0.362212	0.248097	-0.792669	0.161096	-0.117695	-0.142802	0.204946	-0.048486	0.360262	0.135827
P05141	0.042563	0.256993	0.126249	-0.215685	-0.216546	-0.119588	0.096649	-0.024776	-0.316164	0.068749	-0.054524
P52597	0.087335	0.124382	-0.016936	-0.510967	0.504064	0.804768	0.228918	0.003331	-0.426402	-0.006422	0.155777
P19367	0.077764	0.031179	-0.051786	-0.792739	-0.003175	-0.006997	0.279197	-0.263251	-0.358506	-0.183431	-0.124121
P35244	-0.229685	0.15979	-0.163792	-0.077823	0.340953	0.458755	0.22074	0.237883	0.211616	0.038301	0.344629
P25232	0.250579	0.25653	-0.127917	-0.078976	-0.420687	0.122811	-0.437938	0.117095	-0.216411	-0.392586	-0.043392
P52433	0.241436	-0.163252	0.042108	0.709754	-0.285155	-0.768288	-0.301121	-0.054954	-0.264716	0.187501	0.373533
P31939	-0.279527	0.10023	-0.13021	-0.125143	-0.007925	-0.113049	0.22632	-0.192613	-0.111684	-0.052405	0.11728
Q01813	0.307918	0.102972	-0.022639	-0.30477	0.146871	-0.226793	0.750145	0.366524	0.550475	0.369369	0.153619
P35573	-0.094054	0.250462	0.318221	-0.705598	-0.770089	-0.531618	-0.339128	-0.022465	-0.232443	-0.054684	-0.601118
P05496	-0.21945	0.552157	0.36747	-1.169711	-0.322013	-0.730428	-0.210179	0.190802	-0.373007	0.339019	-0.335106
Q9NUQ2	-0.341772	-0.050392	0.247947	0.298698	0.524611	0.090963	-0.692542	-0.131966	-0.237923	-0.284799	-0.400636
Q07244	0.074608	-0.016587	0.070673	-0.404978	-0.090103	-0.034888	0.402929	0.02262	0.34327	0.254987	0.252078
Q969L4	0.003702	-0.069497	-0.029995	-0.258772	-0.106645	-0.311468	-0.274399	-0.034751	-0.148959	-0.171963	-0.26108
P55265	0.130932	0.35524	0.272	-0.879896	0.478116	-0.537805	-0.340221	0.070548	-0.097157	-0.120753	-0.419895
P11413	-0.269178	0.158767	0.057796	-0.649202	0.237943	-0.258818	-0.143346	-0.119205	0.41117	-0.628442	-0.3313
P29372	0.013204	0.245331	0.285645	-0.221416	-0.104326	0.130882	-0.027318	0.143452	0.364462	0.076167	-0.192776
P28482	0.011111	-0.019172	0.005631	0.132023	0.076818	-0.350592	-0.097396	-0.072024	-0.06008	0.057051	0.055791
P25112	0.345772	0.315997	0.383443	-0.607513	-0.019276	-0.338085	-0.017246	0.457872	0.051433	0.284159	-0.438787
Q99714	0.107012	0.170367	-0.073645	-0.352274	-0.411905	-0.516788	0.050931	0.150334	-0.02757	-0.143877	-0.079449
O75461	0.282069	-0.205612	0.133925	0.010129	0.152205	-0.034206	0.012658	-0.155524	-0.137699	-0.041215	-0.069552
P40306	-0.037955	-0.021412	-0.184079	0.267989	-0.132664	0.273354	-0.110673	-0.245624	0.191191	-0.157816	0.198333
P11217	-0.021732	0.087021	0.009404	0.280078	-0.825262	-0.249245	-0.317863	-0.110885	0.303835	-0.612186	-0.144956
O00757	-0.524359	-0.480651	-0.790789	-0.301908	0.078865	0.053822	0.639493	-0.068432	0.010056	-0.442678	0.177198
O95602	-0.152224	-0.093107	-0.054884	-0.019419	-0.098525	-0.082967	-0.195648	0.009317	0.146853	0.070712	0.053369
P17735	-0.044343	-0.231328	-0.094051	-0.375323	0.172986	0.082701	-0.050803	0.5236	-0.275134	0.075451	0.002044
Q9UNM6	-0.014064	0.017379	0.053444	-0.15014	-0.152791	-0.074579	-0.371299	0.02593	-0.087456	-0.146526	-0.021754
P29973	0.047182	-0.044711	0.128957	-0.754524	-0.428799	-0.295897	0.186761	-0.016584	-0.14215	0.201093	-0.274923
P51948	0.206946	-0.069961	-0.162814	0.482492	-0.16499	0.33251	-0.421522	0.040708	0.34702	0.250174	-0.241452
Q12874	0.044457	0.29845	0.291625	-0.022307	0.202573	-0.139934	0.362404	-0.183346	-0.454562	-0.057035	-0.082476
Q13416	0.022752	0.038081	-0.133682	-0.442864	0.1161	-0.096076	-0.356646	-0.044057	-0.09024	0.015063	-0.013712
P20226	-0.196954	-0.389296	0.044178	0.416533	-0.4636	1.009896	-0.125148	0.434637	-0.371317	0.301198	0.282406
P23109	0.163407	0.086399	0.432172	-0.08793	-0.463909	-0.133473	-0.01165	-0.063957	-0.023892	0.503353	0.062614
Q9NVH6	0.08431	0.137836	-0.043019	0.328132	-0.165368	0.133751	-0.21493	0.175256	0.053096	0.219663	0.143893
