4,Bos taurus,5870562,Fertilization
4,Sus scrofa,5811698,Innate Immune System,5811699,
4,Caenorhabditis elegans,5751840,Bile acid and bile salt metabolism,5751490,Metabolism
4,Saccharomyces cerevisiae,5719451,Metabolism of amino acids and derivatives,5719430,
4,Schizosaccharomyces pombe,5676360,Fatty acid; triacylglycerol; and ketone body metabolism
4,Schizosaccharomyces pombe,5676297,The citric acid (TCA) cycle and respiratory electron transport
4,Schizosaccharomyces pombe,5676237,Cell Cycle
4,Plasmodium falciparum,5667288,Assembly of the primary cilium
4,Plasmodium falciparum,5666986,Chromosome Maintenance
4,Plasmodium falciparum,5666939,Programmed Cell Death
4,Plasmodium falciparum,5666819,Cellular responses to stress
4,Plasmodium falciparum,5666769,DNA Replication
4,Dictyostelium discoideum,5662981,Bile acid and bile salt metabolism
4,Dictyostelium discoideum,5662787,Removal of DNA patch containing abasic residue
4,Dictyostelium discoideum,5662650,Fc epsilon receptor (FCERI) signaling
4,Dictyostelium discoideum,5662645,Muscle contraction
4,Dictyostelium discoideum,5662549,Pyruvate metabolism
4,Dictyostelium discoideum,5662523,Metabolism of lipids and lipoproteins
4,Dictyostelium discoideum,5662480,Metabolism
4,Plasmodium falciparum,5642342,Apoptotic execution  phase
4,Plasmodium falciparum,5642129,Metabolism of proteins
4,Saccharomyces cerevisiae,5618637,Abacavir transport and metabolism
4,Saccharomyces cerevisiae,5618553,Nucleotide-binding domain; leucine rich repeat containing receptor (NLR) signaling pathways
4,Saccharomyces cerevisiae,5618509,Sphingolipid metabolism
4,Saccharomyces cerevisiae,5618432,ER to Golgi Transport
4,Saccharomyces cerevisiae,5618403,PI3K/AKT Signaling in Cancer
4,Saccharomyces cerevisiae,5618367,Metabolism of water-soluble vitamins and cofactors
4,Saccharomyces cerevisiae,5618127,mRNA Capping
4,Saccharomyces cerevisiae,5618002,Mitotic G1-G1/S phases
4,Saccharomyces cerevisiae,5617999,S Phase
4,Schizosaccharomyces pombe,5607777,PI Metabolism
4,Schizosaccharomyces pombe,5607171,Metabolism
4,Plasmodium falciparum,5597075,Inositol phosphate metabolism
4,Plasmodium falciparum,5597047,Kinesins
4,Plasmodium falciparum,5596970,Ion channel transport
4,Plasmodium falciparum,5596968,Platelet homeostasis
4,Plasmodium falciparum,5596889,Metabolism of water-soluble vitamins and cofactors
4,Plasmodium falciparum,5596727,Fatty acid; triacylglycerol; and ketone body metabolism
4,Plasmodium falciparum,5596686,Transmembrane transport of small molecules
4,Dictyostelium discoideum,5593080,beta-catenin independent WNT signaling
4,Dictyostelium discoideum,5592905,Cell-Cell communication
4,Dictyostelium discoideum,5592733,Cholesterol biosynthesis
4,Dictyostelium discoideum,5592597,Apoptosis
4,Dictyostelium discoideum,5592428,Muscle contraction
4,Dictyostelium discoideum,5592407,Signal Transduction
4,Dictyostelium discoideum,5592388,DNA Repair
4,Dictyostelium discoideum,5592357,Cellular responses to stress
4,Dictyostelium discoideum,5592329,Metabolism of water-soluble vitamins and cofactors
4,Dictyostelium discoideum,5592315,Neuronal System
4,Dictyostelium discoideum,5592294,Disease
4,Dictyostelium discoideum,5592262,DNA Replication
4,Dictyostelium discoideum,5592261,Cell Cycle
4,Canis familiaris,5551756,Binding and Uptake of Ligands by Scavenger Receptors
4,Canis familiaris,5551420,Circadian Clock
4,Canis familiaris,5551281,Regulation of Apoptosis
4,Canis familiaris,5550621,Signal Transduction
4,Canis familiaris,5550486,Cellular responses to stress
4,Bos taurus,5494674,Collagen biosynthesis and modifying enzymes
4,Bos taurus,5494647,Collagen formation
4,Bos taurus,5494628,Reproduction
4,Bos taurus,5494427,Cell junction organization
4,Bos taurus,5494421,Latent infection of Homo sapiens with Mycobacterium tuberculosis
4,Bos taurus,5494408,Circadian Clock
4,Bos taurus,5494311,Nephrin interactions
4,Bos taurus,5494224,TCR signaling
4,Bos taurus,5493997,Cytosolic sensors of pathogen-associated DNA 
4,Bos taurus,5493588,DNA Repair
4,Bos taurus,5493563,Metabolism of proteins
4,Sus scrofa,5442653,Chromatin modifying enzymes
4,Sus scrofa,5442484,Reproduction
4,Sus scrofa,5442155,Platelet Aggregation (Plug Formation)
4,Sus scrofa,5442154,Integrin alphaIIb beta3 signaling
4,Sus scrofa,5441823,Respiratory electron transport; ATP synthesis by chemiosmotic coupling; and heat production by uncoupling proteins.
4,Sus scrofa,5441625,Axon guidance
4,Sus scrofa,5441484,Signal Transduction
4,Sus scrofa,5441356,Metabolism of carbohydrates
4,Caenorhabditis elegans,5389181,Signaling by Wnt
4,Caenorhabditis elegans,5388700,Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
4,Caenorhabditis elegans,5388486,Muscle contraction
4,Caenorhabditis elegans,5388427,Translation
4,Caenorhabditis elegans,5388419,tRNA Aminoacylation
4,Saccharomyces cerevisiae,5369858,Inositol phosphate metabolism
4,Saccharomyces cerevisiae,5369803,Class I MHC mediated antigen processing & presentation
4,Saccharomyces cerevisiae,5369776,Circadian Clock
4,Saccharomyces cerevisiae,5369722,Peroxisomal lipid metabolism
4,Saccharomyces cerevisiae,5369623,Asparagine N-linked glycosylation
4,Saccharomyces cerevisiae,5369576,Integration of energy metabolism
4,Saccharomyces cerevisiae,5369404,RNA Polymerase II Transcription
4,Saccharomyces cerevisiae,5369376,Metabolism of lipids and lipoproteins
4,Saccharomyces cerevisiae,5369375,Fatty acid; triacylglycerol; and ketone body metabolism
4,Saccharomyces cerevisiae,5369344,Biological oxidations
4,Schizosaccharomyces pombe,5361858,PI Metabolism
4,Schizosaccharomyces pombe,5361812,Meiosis
4,Schizosaccharomyces pombe,5361400,Signal Transduction
4,Schizosaccharomyces pombe,5361328,Disease
4,Plasmodium falciparum,5353416,Integration of energy metabolism
4,Plasmodium falciparum,5353334,Metabolism of proteins
4,Plasmodium falciparum,5353325,Cellular responses to stress
4,Plasmodium falciparum,5353324,Detoxification of Reactive Oxygen Species
3,Oryza sativa,6378479,Cell Cycle Checkpoints,6378454,Cell Cycle
3,Arabidopsis thaliana,6351042,Latent infection of Homo sapiens with Mycobacterium tuberculosis
3,Arabidopsis thaliana,6350818,Eukaryotic Translation Elongation,6350530,Gene Expression,6350574,Metabolism of proteins
3,Arabidopsis thaliana,6350541,Metabolism of amino acids and derivatives,6350517,Metabolism
3,Drosophila melanogaster,6322842,Toll-Like Receptors Cascades,6322687,Immune System
3,Danio rerio,6273729,Regulated Necrosis,6272567,Programmed Cell Death
3,Danio rerio,6273553,O2/CO2 exchange in erythrocytes,6272464,Metabolism
3,Danio rerio,6273256,Transmission across Electrical Synapses ,6272493,Neuronal System
3,Danio rerio,6272996,Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer,6272477,Gene Expression,6272511,Signal Transduction
3,Danio rerio,6272993,Signaling by NODAL,6272732,Developmental Biology
3,Danio rerio,6272992,Signaling by TGF-beta Receptor Complex,6272511,Signal Transduction
3,Danio rerio,6272815,Aquaporin-mediated transport,6272481,Transmembrane transport of small molecules
3,Gallus gallus,6097185,BBSome-mediated cargo-targeting to cilium,6097014,
3,Gallus gallus,6097179,PIWI-interacting RNA (piRNA) biogenesis,6095923,Gene Expression
3,Gallus gallus,6097175,negative regulation of TCF-dependent signaling by DVL-interacting proteins,6095951,
3,Gallus gallus,6097166,Lysosomal glycogen catabolism
3,Gallus gallus,6097135,Attenuation phase
3,Gallus gallus,6097032,Regulation of cholesterol biosynthesis by SREBP (SREBF),6095905,Metabolism
3,Gallus gallus,6096977,Fertilization
3,Gallus gallus,6096777,Cell junction organization,6096679,Cell-Cell communication
3,Gallus gallus,6095960,Detoxification of Reactive Oxygen Species,6095961,Cellular responses to stress
3,Rattus norvegicus,6052304,Regulation of Apoptosis,6051648,
3,Rattus norvegicus,6052187,Metabolism of steroid hormones and vitamin D,6051542,Metabolism
3,Rattus norvegicus,6051922,Platelet activation; signaling and aggregation,6051923,
3,Rattus norvegicus,6051895,Integration of energy metabolism,6051542,Metabolism
3,Rattus norvegicus,6051818,Cytokine Signaling in Immune system,6051675,Immune System
3,Rattus norvegicus,6051662,DAG and IP3 signaling,6051589,Signal Transduction,6051675,Immune System
3,Rattus norvegicus,6051600,Phase 1 - Functionalization of compounds,6051542,Metabolism
3,Rattus norvegicus,6051597,Detoxification of Reactive Oxygen Species,6051530,
3,Rattus norvegicus,6051546,Phase II conjugation,6051542,Metabolism
3,Mus musculus,5992324,Cellular response to heat stress,5991012,Cellular responses to stress
3,Mus musculus,5992297,Transcriptional regulation of pluripotent stem cells,5991300,Developmental Biology
3,Mus musculus,5992272,Binding and Uptake of Ligands by Scavenger Receptors,5991654,Vesicle-mediated transport
3,Mus musculus,5992219,Regulation of cholesterol biosynthesis by SREBP (SREBF),5991024,Metabolism
3,Mus musculus,5992136,Regulation of Hypoxia-inducible Factor (HIF) by oxygen
3,Mus musculus,5991878,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),5991100,Metabolism of proteins
3,Mus musculus,5991738,Signaling by BMP,5991071,Signal Transduction
3,Mus musculus,5991711,Costimulation by the CD28 family,5991156,Immune System
3,Mus musculus,5991652,Gap junction trafficking and regulation,5991654,Vesicle-mediated transport
3,Mus musculus,5991514,Lipid digestion; mobilization; and transport,5991024,Metabolism
3,Mus musculus,5991499,Asparagine N-linked glycosylation,5991100,Metabolism of proteins
3,Mus musculus,5991454,M Phase,5990980,Cell Cycle
3,Mus musculus,5991298,NCAM signaling for neurite out-growth,5991300,Developmental Biology
3,Mus musculus,5991206,Epigenetic regulation of gene expression,5991037,Gene Expression
3,Mus musculus,5991163,Signaling by FGFR2,5991071,Signal Transduction
3,Mus musculus,5991146,Signalling by NGF,5991071,Signal Transduction
3,Mus musculus,5991143,DAG and IP3 signaling,5991071,Signal Transduction,5991156,Immune System
3,Mus musculus,5991064,Fatty acid; triacylglycerol; and ketone body metabolism,5991024,Metabolism
3,Mus musculus,5991036,Generic Transcription Pathway,5991037,Gene Expression
3,Mus musculus,5991029,Biological oxidations,5991024,Metabolism
3,Mus musculus,5991018,Oxidative Stress Induced Senescence,5991012,Cellular responses to stress
3,Mus musculus,5991010,DNA Damage/Telomere Stress Induced Senescence,5991012,Cellular responses to stress
3,Mus musculus,5990983,Regulation of DNA replication,5990980,Cell Cycle,5990981,DNA Replication
3,Canis familiaris,5931920,Trafficking of dietary sterols,5931145,
3,Canis familiaris,5931779,Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol,5931145,
3,Canis familiaris,5931728,PI-3K cascade:FGFR2,5931192,
3,Canis familiaris,5931476,Resolution of Abasic Sites (AP sites),5931245,
3,Canis familiaris,5931434,ERK1 activation,5931192,,5931278,Immune System,5931415,
3,Canis familiaris,5931359,Nonhomologous End-joining (NHEJ),5931245,
3,Canis familiaris,5931350,RNA Polymerase II Promoter Escape,5931158,
3,Canis familiaris,5931343,ATM mediated phosphorylation of repair proteins
3,Canis familiaris,5931336,Homologous Recombination Repair,5931245,
3,Canis familiaris,5931335,Homologous recombination repair of replication-independent double-strand breaks
3,Canis familiaris,5931331,RNA Polymerase II Transcription Pre-Initiation And Promoter Opening,5931158,
3,Canis familiaris,5931305,Insulin receptor recycling,5931192,
3,Canis familiaris,5931298,Fc epsilon receptor (FCERI) signaling,5931278,Immune System
3,Bos taurus,5870670,Binding and Uptake of Ligands by Scavenger Receptors,5870057,
3,Bos taurus,5870349,Latent infection of Homo sapiens with Mycobacterium tuberculosis
3,Bos taurus,5869805,Intrinsic Pathway for Apoptosis,5869539,
3,Bos taurus,5869585,Adaptive Immune System,5869567,Immune System
3,Sus scrofa,5812634,Class I MHC mediated antigen processing & presentation,5811699,
3,Sus scrofa,5812072,TAK1 activates NFkB by phosphorylation and activation of IKKs complex,5811699,
3,Caenorhabditis elegans,5752448,RHO GTPases Activate Formins,5751589,Signal Transduction
3,Caenorhabditis elegans,5752341,PI Metabolism,5751490,Metabolism
3,Caenorhabditis elegans,5751875,Signaling by Wnt,5751589,Signal Transduction
3,Caenorhabditis elegans,5751677,Phospholipid metabolism,5751490,Metabolism
3,Caenorhabditis elegans,5751652,RHO GTPase Effectors,5751589,Signal Transduction
3,Saccharomyces cerevisiae,5719536,RNA Polymerase I; RNA Polymerase III; and Mitochondrial Transcription,5719443,Gene Expression
3,Saccharomyces cerevisiae,5719445,Hexose transport,5719430,,5719447,Transmembrane transport of small molecules
3,Schizosaccharomyces pombe,5709042,Metabolism of carbohydrates,5709043,Metabolism
3,Dictyostelium discoideum,5695570,Inositol phosphate metabolism,5694877,
3,Schizosaccharomyces pombe,5676806,Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
3,Schizosaccharomyces pombe,5676436,Signaling by EGFR
3,Schizosaccharomyces pombe,5676347,Metabolism of proteins
3,Schizosaccharomyces pombe,5676345,Eukaryotic Translation Initiation
3,Schizosaccharomyces pombe,5676315,Detoxification of Reactive Oxygen Species
3,Schizosaccharomyces pombe,5676299,Metabolism of amino acids and derivatives
3,Plasmodium falciparum,5667211,Metabolism of nitric oxide
3,Plasmodium falciparum,5666938,Apoptosis
3,Plasmodium falciparum,5666880,Signaling by Insulin receptor
3,Plasmodium falciparum,5666846,Signal Transduction
3,Plasmodium falciparum,5666774,S Phase
3,Plasmodium falciparum,5666773,Synthesis of DNA
3,Plasmodium falciparum,5666771,Regulation of DNA replication
3,Dictyostelium discoideum,5663020,Membrane Trafficking
3,Dictyostelium discoideum,5662987,Recycling of bile acids and salts
3,Dictyostelium discoideum,5662641,DAP12 interactions
3,Dictyostelium discoideum,5662627,Signaling by PDGF
3,Dictyostelium discoideum,5662626,Downstream signal transduction
3,Dictyostelium discoideum,5662581,Eukaryotic Translation Initiation
3,Dictyostelium discoideum,5662551,Metabolism of nucleotides
3,Dictyostelium discoideum,5662503,Glycogen breakdown (glycogenolysis)
3,Dictyostelium discoideum,5662474,G1/S DNA Damage Checkpoints
3,Dictyostelium discoideum,5662457,DNA replication initiation
3,Plasmodium falciparum,5642533,Visual phototransduction
3,Plasmodium falciparum,5642319,Membrane Trafficking
3,Plasmodium falciparum,5642124,Gene Expression
3,Saccharomyces cerevisiae,5618680,beta-catenin independent WNT signaling
3,Saccharomyces cerevisiae,5618673,Signaling by Wnt
3,Saccharomyces cerevisiae,5618672,WNT ligand biogenesis and trafficking
3,Saccharomyces cerevisiae,5618666,SUMOylation
3,Saccharomyces cerevisiae,5618645,M Phase
3,Saccharomyces cerevisiae,5618606,Activation of gene expression by SREBF (SREBP)
3,Saccharomyces cerevisiae,5618554,Advanced glycosylation endproduct receptor signaling
3,Saccharomyces cerevisiae,5618524,Peptide hormone metabolism
3,Saccharomyces cerevisiae,5618498,Latent infection of Homo sapiens with Mycobacterium tuberculosis
3,Saccharomyces cerevisiae,5618493,Platelet homeostasis
3,Saccharomyces cerevisiae,5618473,Peroxisomal lipid metabolism
3,Saccharomyces cerevisiae,5618470,Transcriptional regulation of white adipocyte differentiation
3,Saccharomyces cerevisiae,5618441,Regulation of Apoptosis
3,Saccharomyces cerevisiae,5618429,Regulatory RNA pathways
3,Saccharomyces cerevisiae,5618425,Metabolism of nitric oxide
3,Saccharomyces cerevisiae,5618395,PIP3 activates AKT signaling
3,Saccharomyces cerevisiae,5618394,Adaptive Immune System
3,Saccharomyces cerevisiae,5618393,Costimulation by the CD28 family
3,Saccharomyces cerevisiae,5618345,Metabolism of porphyrins
3,Saccharomyces cerevisiae,5618125,Glycerophospholipid biosynthesis
3,Schizosaccharomyces pombe,5607327,Signaling by FGFR in disease
3,Schizosaccharomyces pombe,5607251,Signal Transduction
3,Plasmodium falciparum,5597119,Mismatch Repair
3,Plasmodium falciparum,5597108,SUMOylation
3,Plasmodium falciparum,5597096,Mitochondrial iron-sulfur cluster biogenesis
3,Plasmodium falciparum,5597082,alpha-linolenic (omega3) and linoleic (omega6) acid metabolism
3,Plasmodium falciparum,5597068,XBP1(S) activates chaperone genes
3,Plasmodium falciparum,5597046,Class I MHC mediated antigen processing & presentation
3,Plasmodium falciparum,5597011,Circadian Clock
3,Plasmodium falciparum,5596984,Deadenylation-dependent mRNA decay
3,Plasmodium falciparum,5596981,Transport of glucose and other sugars; bile salts and organic acids; metal ions and amine compounds
3,Plasmodium falciparum,5596964,Protein folding
3,Plasmodium falciparum,5596952,Apoptotic execution  phase
3,Plasmodium falciparum,5596939,Asparagine N-linked glycosylation
3,Plasmodium falciparum,5596937,ER to Golgi Transport
3,Plasmodium falciparum,5596882,Metabolism of porphyrins
3,Plasmodium falciparum,5596871,Biological oxidations
3,Plasmodium falciparum,5596851,Hemostasis
3,Plasmodium falciparum,5596847,Intrinsic Pathway for Apoptosis
3,Plasmodium falciparum,5596780,Double-Strand Break Repair
3,Plasmodium falciparum,5596750,Signaling by EGFR in Cancer
3,Plasmodium falciparum,5596712,Eukaryotic Translation Initiation
3,Plasmodium falciparum,5596708,tRNA Aminoacylation
3,Plasmodium falciparum,5596705,Cellular responses to stress
3,Plasmodium falciparum,5596704,Detoxification of Reactive Oxygen Species
3,Dictyostelium discoideum,5593081,Signaling by Wnt
3,Dictyostelium discoideum,5593032,Inositol phosphate metabolism
3,Dictyostelium discoideum,5592877,Platelet homeostasis
3,Dictyostelium discoideum,5592822,ABC-family proteins mediated transport
3,Dictyostelium discoideum,5592787,Membrane Trafficking
3,Dictyostelium discoideum,5592645,Asparagine N-linked glycosylation
3,Dictyostelium discoideum,5592620,APC/C-mediated degradation of cell cycle proteins
3,Dictyostelium discoideum,5592596,Intrinsic Pathway for Apoptosis
3,Dictyostelium discoideum,5592464,Glycerophospholipid biosynthesis
3,Dictyostelium discoideum,5592431,Adaptive Immune System
3,Dictyostelium discoideum,5592361,Gene Expression
3,Dictyostelium discoideum,5592327,Metabolism of lipids and lipoproteins
3,Dictyostelium discoideum,5592290,Metabolism of carbohydrates
3,Canis familiaris,5551037,SMAD2/3 Phosphorylation Motif Mutants in Cancer
3,Canis familiaris,5550652,Muscle contraction
3,Canis familiaris,5550649,Innate Immune System
3,Canis familiaris,5550641,Signaling by FGFR in disease
3,Canis familiaris,5550559,Extrinsic Pathway for Apoptosis
3,Canis familiaris,5550499,Disease
3,Canis familiaris,5550496,Metabolism
3,Bos taurus,5494641,Collagen degradation
3,Bos taurus,5494627,Fertilization
3,Bos taurus,5494214,Apoptotic execution  phase
3,Bos taurus,5494102,Transport of glucose and other sugars; bile salts and organic acids; metal ions and amine compounds
3,Bos taurus,5494075,MPS I - Hurler syndrome
3,Bos taurus,5494066,Glycosaminoglycan metabolism
3,Bos taurus,5493855,Response to elevated platelet cytosolic Ca2+
3,Bos taurus,5493600,Diseases associated with visual transduction
3,Bos taurus,5493459,Cellular responses to stress
3,Bos taurus,5493456,Cell Cycle Checkpoints
3,Bos taurus,5493429,DNA Replication
3,Sus scrofa,5442606,Binding and Uptake of Ligands by Scavenger Receptors
3,Sus scrofa,5442407,Interferon alpha/beta signaling
3,Sus scrofa,5442206,Transcriptional regulation of white adipocyte differentiation
3,Sus scrofa,5442169,Nephrin interactions
3,Sus scrofa,5442104,Signal regulatory protein (SIRP) family interactions
3,Sus scrofa,5442048,PIP3 activates AKT signaling
3,Sus scrofa,5441821,Chromosome Maintenance
3,Sus scrofa,5441752,Cell surface interactions at the vascular wall
3,Sus scrofa,5441588,Arachidonic acid metabolism
3,Sus scrofa,5441505,Signaling by FGFR in disease
3,Sus scrofa,5441435,Gene Expression
3,Sus scrofa,5441434,tRNA Aminoacylation
3,Sus scrofa,5441396,Metabolism of lipids and lipoproteins
3,Sus scrofa,5441384,Neuronal System
3,Sus scrofa,5441371,SLC-mediated transmembrane transport
3,Caenorhabditis elegans,5389070,Potassium Channels
3,Caenorhabditis elegans,5388974,Interleukin-1 processing
3,Caenorhabditis elegans,5388881,Unfolded Protein Response (UPR)
3,Caenorhabditis elegans,5388837,Insulin processing
3,Caenorhabditis elegans,5388691,Cellular Senescence
3,Caenorhabditis elegans,5388690,Oxidative Stress Induced Senescence
3,Caenorhabditis elegans,5388560,RAF/MAP kinase cascade
3,Caenorhabditis elegans,5388391,Defects in vitamin and cofactor metabolism
3,Caenorhabditis elegans,5388348,Metabolism of carbohydrates
3,Saccharomyces cerevisiae,5369813,O2/CO2 exchange in erythrocytes
3,Saccharomyces cerevisiae,5369808,Latent infection of Homo sapiens with Mycobacterium tuberculosis
3,Saccharomyces cerevisiae,5369765,Oxidative Stress Induced Senescence
3,Saccharomyces cerevisiae,5369718,Unfolded Protein Response (UPR)
3,Saccharomyces cerevisiae,5369716,Energy dependent regulation of mTOR by LKB1-AMPK
3,Saccharomyces cerevisiae,5369594,Glycosaminoglycan metabolism
3,Saccharomyces cerevisiae,5369589,APC/C-mediated degradation of cell cycle proteins
3,Saccharomyces cerevisiae,5369574,Lipid digestion; mobilization; and transport
3,Saccharomyces cerevisiae,5369379,Nucleotide Excision Repair
3,Saccharomyces cerevisiae,5369371,DNA Damage Reversal
3,Saccharomyces cerevisiae,5369328,Neuronal System
3,Saccharomyces cerevisiae,5369316,Disease
3,Saccharomyces cerevisiae,5369280,M/G1 Transition
3,Schizosaccharomyces pombe,5361415,Signaling by ERBB2
3,Schizosaccharomyces pombe,5361401,DAG and IP3 signaling
3,Schizosaccharomyces pombe,5361365,Metabolism of proteins
3,Schizosaccharomyces pombe,5361293,DNA Replication
3,Plasmodium falciparum,5353582,PI Metabolism
3,Plasmodium falciparum,5353491,Hemostasis
3,Plasmodium falciparum,5353481,Developmental Biology
3,Plasmodium falciparum,5353370,Phospholipid metabolism
3,Plasmodium falciparum,5353369,Glycerophospholipid biosynthesis
3,Plasmodium falciparum,5353348,Metabolism of lipids and lipoproteins
3,Plasmodium falciparum,5353320,The citric acid (TCA) cycle and respiratory electron transport
3,Plasmodium falciparum,5353309,Transmembrane transport of small molecules
3,Plasmodium falciparum,5353300,Metabolism of carbohydrates
3,Dictyostelium discoideum,5347709,Detoxification of Reactive Oxygen Species
2,Oryza sativa,6379184,Chromatin modifying enzymes
2,Oryza sativa,6379033,Cellular Senescence,6378526,Cellular responses to stress
2,Oryza sativa,6379032,Oxidative Stress Induced Senescence,6378526,Cellular responses to stress
2,Oryza sativa,6378883,Metabolism of water-soluble vitamins and cofactors
2,Oryza sativa,6378509,Metabolism of amino acids and derivatives,6378485,Metabolism
2,Oryza sativa,6378484,Metabolism of carbohydrates,6378485,Metabolism
2,Oryza sativa,6378453,Cell Cycle; Mitotic,6378454,Cell Cycle
2,Arabidopsis thaliana,6351161,SRP-dependent cotranslational protein targeting to membrane,6350530,Gene Expression,6350574,Metabolism of proteins
2,Arabidopsis thaliana,6351152,Activation of gene expression by SREBF (SREBP)
2,Arabidopsis thaliana,6351132,Metabolism of nitric oxide,6350517,Metabolism
2,Arabidopsis thaliana,6351067,Regulation of mRNA stability by proteins that bind AU-rich elements,6350530,Gene Expression
2,Arabidopsis thaliana,6350984,Neurotransmitter Clearance In The Synaptic Cleft,6350546,Neuronal System
2,Arabidopsis thaliana,6350850,Mitotic G2-G2/M phases,6350490,Cell Cycle
2,Arabidopsis thaliana,6350813,Regulation of mitotic cell cycle,6350490,Cell Cycle
2,Arabidopsis thaliana,6350812,APC/C-mediated degradation of cell cycle proteins
2,Arabidopsis thaliana,6350598,Visual phototransduction,6350599,Signal Transduction
2,Arabidopsis thaliana,6350590,Metabolism of lipids and lipoproteins,6350517,Metabolism
2,Arabidopsis thaliana,6350573,Translation,6350530,Gene Expression,6350574,Metabolism of proteins
2,Arabidopsis thaliana,6350557,Detoxification of Reactive Oxygen Species,6350558,Cellular responses to stress
2,Arabidopsis thaliana,6350499,Mitotic G1-G1/S phases,6350490,Cell Cycle
2,Drosophila melanogaster,6323583,Mitotic Prometaphase,6322542,
2,Drosophila melanogaster,6323420,O-linked glycosylation,6322636,
2,Drosophila melanogaster,6323229,Neurotransmitter Clearance In The Synaptic Cleft,6322605,
2,Drosophila melanogaster,6323195,Regulation of beta-cell development,6322817,Developmental Biology
2,Drosophila melanogaster,6323132,PIP3 activates AKT signaling,6322673,Signal Transduction,6322687,Immune System
2,Drosophila melanogaster,6322838,MAP kinase activation in TLR cascade,6322687,Immune System
2,Danio rerio,6273722,Cellular response to heat stress,6272452,Cellular responses to stress
2,Danio rerio,6273657,Abacavir transport and metabolism,6272464,Metabolism
2,Danio rerio,6273600,Mitochondrial biogenesis,6273601,Organelle biogenesis and maintenance
2,Danio rerio,6273558,Mitochondrial protein import,6272536,Metabolism of proteins
2,Danio rerio,6273544,Cellular response to hypoxia,6272452,Cellular responses to stress
2,Danio rerio,6273050,Iron uptake and transport,6272481,Transmembrane transport of small molecules
2,Danio rerio,6272812,Integration of energy metabolism,6272464,Metabolism
2,Danio rerio,6272550,RNA Polymerase I; RNA Polymerase III; and Mitochondrial Transcription,6272477,Gene Expression
2,Danio rerio,6272534,Eukaryotic Translation Initiation,6272477,Gene Expression,6272536,Metabolism of proteins
2,Danio rerio,6272505,Metabolism of lipids and lipoproteins,6272464,Metabolism
2,Danio rerio,6272480,SLC-mediated transmembrane transport,6272481,Transmembrane transport of small molecules
2,Danio rerio,6272476,Generic Transcription Pathway,6272477,Gene Expression
2,Gallus gallus,6097201,POLB-Dependent Long Patch Base Excision Repair,6096006,
2,Gallus gallus,6097192,RHO GTPases activate PKNs,6095951,
2,Gallus gallus,6097172,Release of Hh-Np from the secreting cell
2,Gallus gallus,6097160,RHO GTPases Activate NADPH Oxidases,6095951,
2,Gallus gallus,6097158,O-glycosylation of TSR domain-containing proteins,6095982,
2,Gallus gallus,6097136,HSF1-dependent transactivation,6095961,Cellular responses to stress
2,Gallus gallus,6097125,STAT6-mediated induction of chemokines
2,Gallus gallus,6096111,Peroxisomal lipid metabolism,6095905,Metabolism
2,Gallus gallus,6096057,Adaptive Immune System,6096039,Immune System
2,Gallus gallus,6095947,Metabolism of water-soluble vitamins and cofactors
2,Gallus gallus,6095944,Fatty acid; triacylglycerol; and ketone body metabolism,6095905,Metabolism
2,Rattus norvegicus,6052649,Cellular response to hypoxia,6051530,
2,Rattus norvegicus,6052532,Signaling by Hedgehog,6051589,Signal Transduction
2,Rattus norvegicus,6052459,Latent infection of Homo sapiens with Mycobacterium tuberculosis
2,Rattus norvegicus,6052264,TCR signaling,6051675,Immune System
2,Rattus norvegicus,6052175,Cholesterol biosynthesis,6051542,Metabolism
2,Rattus norvegicus,6051840,Toll-Like Receptors Cascades,6051675,Immune System
2,Rattus norvegicus,6051837,MyD88:Mal cascade initiated on plasma membrane,6051675,Immune System
2,Rattus norvegicus,6051817,Signaling by Interleukins,6051675,Immune System
2,Rattus norvegicus,6051737,Double-Strand Break Repair,6051642,
2,Rattus norvegicus,6051692,Signaling by the B Cell Receptor (BCR),6051675,Immune System
2,Rattus norvegicus,6051674,Innate Immune System,6051675,Immune System
2,Rattus norvegicus,6051596,Metabolism of nucleotides,6051542,Metabolism
2,Rattus norvegicus,6051566,Metabolism of amino acids and derivatives,6051542,Metabolism
2,Rattus norvegicus,6051554,Generic Transcription Pathway,6051555,Gene Expression
2,Rattus norvegicus,6051527,Cell Cycle Checkpoints,6051498,Cell Cycle
2,Mus musculus,5992316,WNT ligand biogenesis and trafficking,5991071,Signal Transduction
2,Mus musculus,5992313,Chromatin modifying enzymes
2,Mus musculus,5992248,Metabolism of Angiotensinogen to Angiotensins,5991100,Metabolism of proteins
2,Mus musculus,5992227,Trafficking and processing of endosomal TLR,5991156,Immune System
2,Mus musculus,5992178,Defensins,5991156,Immune System
2,Mus musculus,5992151,Mitochondrial protein import,5991100,Metabolism of proteins
2,Mus musculus,5992147,Reversible hydration of carbon dioxide,5991024,Metabolism
2,Mus musculus,5992115,Prolactin receptor signaling,5991156,Immune System
2,Mus musculus,5992079,Meiosis,5990980,Cell Cycle
